original_name,refactored_name,type,package,toolkit,has_hxx,has_cxx
OSD_SignalMode,,File,OSD,TKernel,Yes,No
OSD_SingleProtection,,File,OSD,TKernel,Yes,No
OSD_StreamBuffer,,File,OSD,TKernel,Yes,No
OSD_SysType,,File,OSD,TKernel,Yes,No
OSD_Thread,,File,OSD,TKernel,Yes,Yes
OSD_ThreadFunction,,File,OSD,TKernel,Yes,No
OSD_ThreadPool,,File,OSD,TKernel,Yes,Yes
OSD_Timer,,File,OSD,TKernel,Yes,Yes
OSD_WNT,,File,OSD,TKernel,Yes,Yes
OSD_WhoAmI,,File,OSD,TKernel,Yes,No
OSD_signal,,File,OSD,TKernel,No,Yes
OpenGlTest,,File,OpenGlTest,TKOpenGlTest,Yes,Yes
OpenGlTest_Commands,,File,OpenGlTest,TKOpenGlTest,No,Yes
OpenGl_ArbDbg,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_ArbFBO,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_ArbIns,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_ArbSamplerObject,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_ArbTBO,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_ArbTexBindless,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_Aspects,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_AspectsProgram,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_AspectsSprite,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_AspectsTextureSet,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_BackgroundArray,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Buffer,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_BufferCompatT,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_CappingAlgo,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_CappingPlaneResource,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Caps,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Clipping,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_ClippingIterator,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_Context,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_DepthPeeling,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Element,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_ExtGS,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_Flipper,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Font,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_FrameBuffer,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_FrameStats,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_FrameStatsPrs,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_GLESExtensions,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore11,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore11Fwd,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore12,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore13,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore14,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore15,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore20,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore21,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore30,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore31,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore32,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore33,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore40,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore41,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore42,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore43,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore44,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore45,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlCore46,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlFunctions,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_GlNative,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GlTypes,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_GraduatedTrihedron,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_GraphicDriver,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_GraphicDriverFactory,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Group,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_HaltonSampler,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_IndexBuffer,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Layer,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_LayerFilter,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_LayerList,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_LineAttributes,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Material,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_MaterialState,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_MatrixState,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_NamedResource,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_PBREnvironment,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_PointSprite,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_PrimitiveArray,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_RenderFilter,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_Resource,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Sampler,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_SceneGeometry,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_SetOfShaderPrograms,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_ShaderManager,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_ShaderObject,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_ShaderProgram,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_ShaderProgramDumpLevel,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_ShaderStates,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_ShadowMap,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_StencilTest,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Structure,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_StructureShadow,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Text,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_TextBuilder,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Texture,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_TextureBuffer,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_TextureBufferArb,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_TextureFormat,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_TextureSet,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_TextureSetPairIterator,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_TileSampler,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_UniformBuffer,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Vec,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_VertexBuffer,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_VertexBufferCompat,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_VertexBufferEditor,,File,OpenGl,TKOpenGles,Yes,No
OpenGl_View,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_View_Raytrace,,File,OpenGl,TKOpenGles,No,Yes
OpenGl_Window,,File,OpenGl,TKOpenGles,Yes,Yes
OpenGl_Workspace,,File,OpenGl,TKOpenGles,Yes,Yes
PCDM,,File,PCDM,TKCDF,Yes,Yes
PCDM_BaseDriverPointer,,File,PCDM,TKCDF,Yes,No
PCDM_DOMHeaderParser,,File,PCDM,TKCDF,Yes,Yes
PCDM_Document,,File,PCDM,TKCDF,Yes,Yes
PCDM_DriverError,,File,PCDM,TKCDF,Yes,No
PCDM_ReadWriter,,File,PCDM,TKCDF,Yes,Yes
PCDM_ReadWriter_1,,File,PCDM,TKCDF,Yes,Yes
PCDM_Reader,,File,PCDM,TKCDF,Yes,Yes
PCDM_ReaderFilter,,File,PCDM,TKCDF,Yes,Yes
PCDM_ReaderStatus,,File,PCDM,TKCDF,Yes,No
PCDM_Reference,,File,PCDM,TKCDF,Yes,Yes
PCDM_ReferenceIterator,,File,PCDM,TKCDF,Yes,Yes
PCDM_RetrievalDriver,,File,PCDM,TKCDF,Yes,Yes
PCDM_SequenceOfDocument,,File,PCDM,TKCDF,Yes,No
PCDM_SequenceOfReference,,File,PCDM,TKCDF,Yes,No
PCDM_StorageDriver,,File,PCDM,TKCDF,Yes,Yes
PCDM_StoreStatus,,File,PCDM,TKCDF,Yes,No
PCDM_TypeOfFileDriver,,File,PCDM,TKCDF,Yes,No
PCDM_Writer,,File,PCDM,TKCDF,Yes,Yes
PLib,,File,PLib,TKMath,Yes,Yes
PLib_Base,,File,PLib,TKMath,Yes,Yes
PLib_DoubleJacobiPolynomial,,File,PLib,TKMath,Yes,Yes
PLib_HermitJacobi,,File,PLib,TKMath,Yes,Yes
PLib_JacobiPolynomial,,File,PLib,TKMath,Yes,Yes
Plate_Array1OfPinpointConstraint,,File,Plate,TKGeomAlgo,Yes,No
Plate_D1,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_D2,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_D3,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_FreeGtoCConstraint,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_GlobalTranslationConstraint,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_GtoCConstraint,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_HArray1OfPinpointConstraint,,File,Plate,TKGeomAlgo,Yes,No
Plate_LineConstraint,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_LinearScalarConstraint,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_LinearXYZConstraint,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_PinpointConstraint,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_PlaneConstraint,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_Plate,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_SampledCurveConstraint,,File,Plate,TKGeomAlgo,Yes,Yes
Plate_SequenceOfLinearScalarConstraint,,File,Plate,TKGeomAlgo,Yes,No
Plate_SequenceOfLinearXYZConstraint,,File,Plate,TKGeomAlgo,Yes,No
Plate_SequenceOfPinpointConstraint,,File,Plate,TKGeomAlgo,Yes,No
Plugin,,File,Plugin,TKernel,Yes,Yes
Plugin_DataMapIteratorOfMapOfFunctions,,File,Plugin,TKernel,Yes,No
Plugin_Failure,,File,Plugin,TKernel,Yes,No
Plugin_Macro,,File,Plugin,TKernel,Yes,No
Plugin_MapOfFunctions,,File,Plugin,TKernel,Yes,No
Poly,,File,Poly,TKMath,Yes,Yes
Poly_Array1OfTriangle,,File,Poly,TKMath,Yes,No
Poly_ArrayOfNodes,,File,Poly,TKMath,Yes,Yes
Poly_ArrayOfUVNodes,,File,Poly,TKMath,Yes,Yes
Poly_CoherentLink,,File,Poly,TKMath,Yes,Yes
Poly_CoherentNode,,File,Poly,TKMath,Yes,Yes
Poly_CoherentTriPtr,,File,Poly,TKMath,Yes,Yes
Poly_CoherentTriangle,,File,Poly,TKMath,Yes,Yes
Poly_CoherentTriangulation,,File,Poly,TKMath,Yes,Yes
Poly_Connect,,File,Poly,TKMath,Yes,Yes
Poly_HArray1OfTriangle,,File,Poly,TKMath,Yes,No
Poly_ListOfTriangulation,,File,Poly,TKMath,Yes,No
Poly_MakeLoops,,File,Poly,TKMath,Yes,Yes
Poly_MergeNodesTool,,File,Poly,TKMath,Yes,Yes
Poly_MeshPurpose,,File,Poly,TKMath,Yes,No
Poly_Polygon2D,,File,Poly,TKMath,Yes,Yes
Poly_Polygon3D,,File,Poly,TKMath,Yes,Yes
Poly_PolygonOnTriangulation,,File,Poly,TKMath,Yes,Yes
Poly_Triangle,,File,Poly,TKMath,Yes,No
Poly_Triangulation,,File,Poly,TKMath,Yes,Yes
Poly_TriangulationParameters,,File,Poly,TKMath,Yes,Yes
Precision,,File,Precision,TKernel,Yes,No
ProjLib,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_CompProjectedCurve,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_ComputeApprox,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_ComputeApproxOnPolarSurface,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_Cone,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_Cylinder,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_HCompProjectedCurve,,File,ProjLib,TKGeomBase,Yes,No
ProjLib_HProjectedCurve,,File,ProjLib,TKGeomBase,Yes,No
ProjLib_HSequenceOfHSequenceOfPnt,,File,ProjLib,TKGeomBase,Yes,No
ProjLib_Plane,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_PrjFunc,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_PrjResolve,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_ProjectOnPlane,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_ProjectOnSurface,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_ProjectedCurve,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_Projector,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_SequenceOfHSequenceOfPnt,,File,ProjLib,TKGeomBase,Yes,No
ProjLib_Sphere,,File,ProjLib,TKGeomBase,Yes,Yes
ProjLib_Torus,,File,ProjLib,TKGeomBase,Yes,Yes
Prs3d,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_Arrow,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_ArrowAspect,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_BasicAspect,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_BndBox,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_DatumAspect,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_DatumAttribute,,File,Prs3d,TKV3d,Yes,No
Prs3d_DatumAxes,,File,Prs3d,TKV3d,Yes,No
Prs3d_DatumMode,,File,Prs3d,TKV3d,Yes,No
Prs3d_DatumParts,,File,Prs3d,TKV3d,Yes,No
Prs3d_DimensionArrowOrientation,,File,Prs3d,TKV3d,Yes,No
Prs3d_DimensionAspect,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_DimensionTextHorizontalPosition,,File,Prs3d,TKV3d,Yes,No
Prs3d_DimensionTextVerticalPosition,,File,Prs3d,TKV3d,Yes,No
Prs3d_DimensionUnits,,File,Prs3d,TKV3d,Yes,No
Prs3d_Drawer,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_InvalidAngle,,File,Prs3d,TKV3d,Yes,No
Prs3d_IsoAspect,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_LineAspect,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_NListIteratorOfListOfSequenceOfPnt,,File,Prs3d,TKV3d,Yes,No
Prs3d_NListOfSequenceOfPnt,,File,Prs3d,TKV3d,Yes,No
Prs3d_PlaneAspect,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_Point,,File,Prs3d,TKV3d,Yes,No
Prs3d_PointAspect,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_Presentation,,File,Prs3d,TKV3d,Yes,No
Prs3d_PresentationShadow,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_Root,,File,Prs3d,TKV3d,Yes,No
Prs3d_ShadingAspect,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_ShapeTool,,File,Prs3d,TKV3d,Yes,No
Prs3d_Text,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_TextAspect,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_ToolCylinder,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_ToolDisk,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_ToolQuadric,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_ToolSector,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_ToolSphere,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_ToolTorus,,File,Prs3d,TKV3d,Yes,Yes
Prs3d_TypeOfHLR,,File,Prs3d,TKV3d,Yes,No
Prs3d_TypeOfHighlight,,File,Prs3d,TKV3d,Yes,No
Prs3d_TypeOfLinePicking,,File,Prs3d,TKV3d,Yes,No
Prs3d_VertexDrawMode,,File,Prs3d,TKV3d,Yes,No
PrsDim,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_AngleDimension,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_Chamf2dDimension,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_Chamf3dDimension,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_ConcentricRelation,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_DiameterDimension,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_Dimension,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_DimensionOwner,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_DimensionSelectionMode,,File,PrsDim,TKV3d,Yes,No
PrsDim_DisplaySpecialSymbol,,File,PrsDim,TKV3d,Yes,No
PrsDim_EllipseRadiusDimension,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_EqualDistanceRelation,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_EqualRadiusRelation,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_FixRelation,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_IdenticRelation,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_KindOfDimension,,File,PrsDim,TKV3d,Yes,No
PrsDim_KindOfRelation,,File,PrsDim,TKV3d,Yes,No
PrsDim_KindOfSurface,,File,PrsDim,TKV3d,Yes,No
PrsDim_LengthDimension,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_MaxRadiusDimension,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_MidPointRelation,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_MinRadiusDimension,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_OffsetDimension,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_ParallelRelation,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_PerpendicularRelation,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_RadiusDimension,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_Relation,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_SymmetricRelation,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_TangentRelation,,File,PrsDim,TKV3d,Yes,Yes
PrsDim_TypeOfAngle,,File,PrsDim,TKV3d,Yes,No
PrsDim_TypeOfAngleArrowVisibility,,File,PrsDim,TKV3d,Yes,No
PrsDim_TypeOfDist,,File,PrsDim,TKV3d,Yes,No
PrsMgr_DisplayStatus,,File,PrsMgr,TKV3d,Yes,No
PrsMgr_ListOfPresentableObjects,,File,PrsMgr,TKV3d,Yes,No
PrsMgr_ListOfPresentations,,File,PrsMgr,TKV3d,Yes,No
PrsMgr_PresentableObject,,File,PrsMgr,TKV3d,Yes,Yes
PrsMgr_Presentation,,File,PrsMgr,TKV3d,Yes,Yes
PrsMgr_Presentation3d,,File,PrsMgr,TKV3d,Yes,No
PrsMgr_PresentationManager,,File,PrsMgr,TKV3d,Yes,Yes
PrsMgr_PresentationManager3d,,File,PrsMgr,TKV3d,Yes,No
PrsMgr_Presentations,,File,PrsMgr,TKV3d,Yes,No
PrsMgr_TypeOfPresentation3d,,File,PrsMgr,TKV3d,Yes,No
QABugs,,File,QABugs,TKQADraw,Yes,Yes
QABugs_1,,File,QABugs,TKQADraw,No,Yes
QABugs_10,,File,QABugs,TKQADraw,No,Yes
QABugs_11,,File,QABugs,TKQADraw,No,Yes
QABugs_12,,File,QABugs,TKQADraw,No,Yes
QABugs_13,,File,QABugs,TKQADraw,No,Yes
QABugs_14,,File,QABugs,TKQADraw,No,Yes
QABugs_15,,File,QABugs,TKQADraw,No,Yes
QABugs_16,,File,QABugs,TKQADraw,No,Yes
QABugs_17,,File,QABugs,TKQADraw,No,Yes
QABugs_18,,File,QABugs,TKQADraw,No,Yes
QABugs_19,,File,QABugs,TKQADraw,No,Yes
QABugs_2,,File,QABugs,TKQADraw,No,Yes
QABugs_20,,File,QABugs,TKQADraw,No,Yes
QABugs_3,,File,QABugs,TKQADraw,No,Yes
QABugs_5,,File,QABugs,TKQADraw,No,Yes
QABugs_6,,File,QABugs,TKQADraw,No,Yes
QABugs_7,,File,QABugs,TKQADraw,No,Yes
QABugs_8,,File,QABugs,TKQADraw,No,Yes
QABugs_9,,File,QABugs,TKQADraw,No,Yes
QABugs_BVH,,File,QABugs,TKQADraw,No,Yes
QABugs_PresentableObject,,File,QABugs,TKQADraw,Yes,Yes
QADNaming,,File,QADNaming,TKQADraw,Yes,Yes
QADNaming_BasicCommands,,File,QADNaming,TKQADraw,No,Yes
QADNaming_BuilderCommands,,File,QADNaming,TKQADraw,No,Yes
QADNaming_IteratorsCommands,,File,QADNaming,TKQADraw,No,Yes
QADNaming_SelectionCommands,,File,QADNaming,TKQADraw,No,Yes
QADNaming_ToolsCommands,,File,QADNaming,TKQADraw,No,Yes
QADraw,,File,QADraw,TKQADraw,Yes,Yes
QADraw_Tutorials,,File,QADraw,TKQADraw,No,Yes
QANCollection,,File,QANCollection,TKQADraw,Yes,Yes
QANCollection_Alloc,,File,QANCollection,TKQADraw,No,Yes
QANCollection_Common,,File,QANCollection,TKQADraw,Yes,Yes
QANCollection_DataMapIteratorOfDataMapOfRealPnt,,File,QANCollection,TKQADraw,Yes,No
QANCollection_DataMapOfRealPnt,,File,QANCollection,TKQADraw,Yes,No
QANCollection_DoubleMapIteratorOfDoubleMapOfRealInteger,,File,QANCollection,TKQADraw,Yes,No
QANCollection_DoubleMapOfRealInteger,,File,QANCollection,TKQADraw,Yes,No
QANCollection_Handle,,File,QANCollection,TKQADraw,No,Yes
QANCollection_IndexedDataMapOfRealPnt,,File,QANCollection,TKQADraw,Yes,No
QANCollection_ListIteratorOfListOfPnt,,File,QANCollection,TKQADraw,Yes,No
QANCollection_ListOfPnt,,File,QANCollection,TKQADraw,Yes,No
QANCollection_Perf,,File,QANCollection,TKQADraw,No,Yes
QANCollection_Stl,,File,QANCollection,TKQADraw,No,Yes
QANCollection_Test,,File,QANCollection,TKQADraw,No,Yes
Quantity_Array1OfColor,,File,Quantity,TKernel,Yes,No
Quantity_Color,,File,Quantity,TKernel,Yes,Yes
Quantity_ColorRGBA,,File,Quantity,TKernel,Yes,Yes
Quantity_Date,,File,Quantity,TKernel,Yes,Yes
Quantity_DateDefinitionError,,File,Quantity,TKernel,Yes,No
Quantity_HArray1OfColor,,File,Quantity,TKernel,Yes,No
Quantity_NameOfColor,,File,Quantity,TKernel,Yes,No
Quantity_Period,,File,Quantity,TKernel,Yes,Yes
Quantity_PeriodDefinitionError,,File,Quantity,TKernel,Yes,No
Quantity_TypeOfColor,,File,Quantity,TKernel,Yes,No
RWGltf_CafReader,,File,RWGltf,TKDEGLTF,Yes,Yes
RWGltf_CafWriter,,File,RWGltf,TKDEGLTF,Yes,Yes
RWGltf_ConfigurationNode,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_DracoParameters,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfAccessor,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfAccessorCompType,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfAccessorLayout,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfAlphaMode,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfArrayType,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfBufferView,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfBufferViewTarget,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfFace,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfJsonParser,,File,RWGltf,TKDEGLTF,Yes,Yes
RWGltf_GltfLatePrimitiveArray,,File,RWGltf,TKDEGLTF,Yes,Yes
RWGltf_GltfMaterialMap,,File,RWGltf,TKDEGLTF,Yes,Yes
RWGltf_GltfOStreamWriter,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfPrimArrayData,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfPrimitiveMode,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfRootElement,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_GltfSceneNodeMap,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_MaterialCommon,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_MaterialMetallicRoughness,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_Provider,,File,RWGltf,TKDEGLTF,Yes,No
RWGltf_TriangulationReader,,File,RWGltf,TKDEGLTF,Yes,Yes
RWGltf_WriterTrsfFormat,,File,RWGltf,TKDEGLTF,Yes,No
RWHeaderSection,,File,RWHeaderSection,TKDESTEP,Yes,Yes
RWHeaderSection_GeneralModule,,File,RWHeaderSection,TKDESTEP,Yes,Yes
RWHeaderSection_RWFileDescription,,File,RWHeaderSection,TKDESTEP,Yes,Yes
RWHeaderSection_RWFileName,,File,RWHeaderSection,TKDESTEP,Yes,Yes
RWHeaderSection_RWFileSchema,,File,RWHeaderSection,TKDESTEP,Yes,Yes
RWHeaderSection_ReadWriteModule,,File,RWHeaderSection,TKDESTEP,Yes,Yes
RWMesh,,File,RWMesh,TKRWMesh,Yes,Yes
RWMesh_CafReader,,File,RWMesh,TKRWMesh,Yes,Yes
RWMesh_CoordinateSystem,,File,RWMesh,TKRWMesh,Yes,No
RWMesh_CoordinateSystemConverter,,File,RWMesh,TKRWMesh,Yes,Yes
RWMesh_EdgeIterator,,File,RWMesh,TKRWMesh,Yes,Yes
RWMesh_FaceIterator,,File,RWMesh,TKRWMesh,Yes,Yes
RWMesh_MaterialMap,,File,RWMesh,TKRWMesh,Yes,Yes
RWMesh_NameFormat,,File,RWMesh,TKRWMesh,Yes,No
RWMesh_NodeAttributes,,File,RWMesh,TKRWMesh,Yes,No
RWMesh_ShapeIterator,,File,RWMesh,TKRWMesh,Yes,Yes
RWMesh_TriangulationReader,,File,RWMesh,TKRWMesh,Yes,Yes
RWMesh_TriangulationSource,,File,RWMesh,TKRWMesh,Yes,Yes
RWMesh_VertexIterator,,File,RWMesh,TKRWMesh,Yes,Yes
RWObj,,File,RWObj,TKDEOBJ,Yes,Yes
RWObj_CafReader,,File,RWObj,TKDEOBJ,Yes,Yes
RWObj_CafWriter,,File,RWObj,TKDEOBJ,Yes,Yes
RWObj_ConfigurationNode,,File,RWObj,TKDEOBJ,Yes,No
RWObj_Material,,File,RWObj,TKDEOBJ,Yes,No
RWObj_MtlReader,,File,RWObj,TKDEOBJ,Yes,Yes
RWObj_ObjMaterialMap,,File,RWObj,TKDEOBJ,Yes,Yes
RWObj_ObjWriterContext,,File,RWObj,TKDEOBJ,Yes,Yes
RWObj_Provider,,File,RWObj,TKDEOBJ,Yes,No
RWObj_Reader,,File,RWObj,TKDEOBJ,Yes,Yes
