entity_type,original_name,refactored_name,full_name,namespace,package,toolkit,metadata
File,StepRepr_ConstructiveGeometryRepresentation,,StepRepr_ConstructiveGeometryRepresentation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ConstructiveGeometryRepresentationRelationship,,StepRepr_ConstructiveGeometryRepresentationRelationship,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ContinuosShapeAspect,,StepRepr_ContinuosShapeAspect,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_DataEnvironment,,StepRepr_DataEnvironment,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_DefinitionalRepresentation,,StepRepr_DefinitionalRepresentation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_DerivedShapeAspect,,StepRepr_DerivedShapeAspect,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_DescriptiveRepresentationItem,,StepRepr_DescriptiveRepresentationItem,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_Extension,,StepRepr_Extension,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ExternallyDefinedRepresentation,,StepRepr_ExternallyDefinedRepresentation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_FeatureForDatumTargetRelationship,,StepRepr_FeatureForDatumTargetRelationship,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_FunctionallyDefinedTransformation,,StepRepr_FunctionallyDefinedTransformation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_GeometricAlignment,,StepRepr_GeometricAlignment,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_GlobalUncertaintyAssignedContext,,StepRepr_GlobalUncertaintyAssignedContext,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_GlobalUnitAssignedContext,,StepRepr_GlobalUnitAssignedContext,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_HArray1OfMaterialPropertyRepresentation,,StepRepr_HArray1OfMaterialPropertyRepresentation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=No"
File,StepRepr_HArray1OfPropertyDefinitionRepresentation,,StepRepr_HArray1OfPropertyDefinitionRepresentation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=No"
File,StepRepr_HArray1OfRepresentationItem,,StepRepr_HArray1OfRepresentationItem,,StepRepr,TKDESTEP,"hxx=Yes,cxx=No"
File,StepRepr_HArray1OfShapeAspect,,StepRepr_HArray1OfShapeAspect,,StepRepr,TKDESTEP,"hxx=Yes,cxx=No"
File,StepRepr_HSequenceOfMaterialPropertyRepresentation,,StepRepr_HSequenceOfMaterialPropertyRepresentation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=No"
File,StepRepr_HSequenceOfRepresentationItem,,StepRepr_HSequenceOfRepresentationItem,,StepRepr,TKDESTEP,"hxx=Yes,cxx=No"
File,StepRepr_IntegerRepresentationItem,,StepRepr_IntegerRepresentationItem,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ItemDefinedTransformation,,StepRepr_ItemDefinedTransformation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_MakeFromUsageOption,,StepRepr_MakeFromUsageOption,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_MappedItem,,StepRepr_MappedItem,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_MaterialDesignation,,StepRepr_MaterialDesignation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_MaterialProperty,,StepRepr_MaterialProperty,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_MaterialPropertyRepresentation,,StepRepr_MaterialPropertyRepresentation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_MeasureRepresentationItem,,StepRepr_MeasureRepresentationItem,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_MechanicalDesignAndDraughtingRelationship,,StepRepr_MechanicalDesignAndDraughtingRelationship,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_NextAssemblyUsageOccurrence,,StepRepr_NextAssemblyUsageOccurrence,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ParallelOffset,,StepRepr_ParallelOffset,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ParametricRepresentationContext,,StepRepr_ParametricRepresentationContext,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_PerpendicularTo,,StepRepr_PerpendicularTo,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ProductConcept,,StepRepr_ProductConcept,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ProductDefinitionShape,,StepRepr_ProductDefinitionShape,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ProductDefinitionUsage,,StepRepr_ProductDefinitionUsage,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_PromissoryUsageOccurrence,,StepRepr_PromissoryUsageOccurrence,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_PropertyDefinition,,StepRepr_PropertyDefinition,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_PropertyDefinitionRelationship,,StepRepr_PropertyDefinitionRelationship,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_PropertyDefinitionRepresentation,,StepRepr_PropertyDefinitionRepresentation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_QuantifiedAssemblyComponentUsage,,StepRepr_QuantifiedAssemblyComponentUsage,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_RealRepresentationItem,,StepRepr_RealRepresentationItem,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ReprItemAndLengthMeasureWithUnit,,StepRepr_ReprItemAndLengthMeasureWithUnit,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ReprItemAndLengthMeasureWithUnitAndQRI,,StepRepr_ReprItemAndLengthMeasureWithUnitAndQRI,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ReprItemAndMeasureWithUnit,,StepRepr_ReprItemAndMeasureWithUnit,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ReprItemAndMeasureWithUnitAndQRI,,StepRepr_ReprItemAndMeasureWithUnitAndQRI,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ReprItemAndPlaneAngleMeasureWithUnit,,StepRepr_ReprItemAndPlaneAngleMeasureWithUnit,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ReprItemAndPlaneAngleMeasureWithUnitAndQRI,,StepRepr_ReprItemAndPlaneAngleMeasureWithUnitAndQRI,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_Representation,,StepRepr_Representation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_RepresentationContext,,StepRepr_RepresentationContext,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_RepresentationContextReference,,StepRepr_RepresentationContextReference,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_RepresentationItem,,StepRepr_RepresentationItem,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_RepresentationMap,,StepRepr_RepresentationMap,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_RepresentationOrRepresentationReference,,StepRepr_RepresentationOrRepresentationReference,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_RepresentationReference,,StepRepr_RepresentationReference,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_RepresentationRelationship,,StepRepr_RepresentationRelationship,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_RepresentationRelationshipWithTransformation,,StepRepr_RepresentationRelationshipWithTransformation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_RepresentedDefinition,,StepRepr_RepresentedDefinition,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_SequenceOfMaterialPropertyRepresentation,,StepRepr_SequenceOfMaterialPropertyRepresentation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=No"
File,StepRepr_SequenceOfRepresentationItem,,StepRepr_SequenceOfRepresentationItem,,StepRepr,TKDESTEP,"hxx=Yes,cxx=No"
File,StepRepr_ShapeAspect,,StepRepr_ShapeAspect,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ShapeAspectDerivingRelationship,,StepRepr_ShapeAspectDerivingRelationship,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ShapeAspectRelationship,,StepRepr_ShapeAspectRelationship,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ShapeAspectTransition,,StepRepr_ShapeAspectTransition,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ShapeDefinition,,StepRepr_ShapeDefinition,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ShapeRepresentationRelationship,,StepRepr_ShapeRepresentationRelationship,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ShapeRepresentationRelationshipWithTransformation,,StepRepr_ShapeRepresentationRelationshipWithTransformation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_SpecifiedHigherUsageOccurrence,,StepRepr_SpecifiedHigherUsageOccurrence,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_StructuralResponseProperty,,StepRepr_StructuralResponseProperty,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_StructuralResponsePropertyDefinitionRepresentation,,StepRepr_StructuralResponsePropertyDefinitionRepresentation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_SuppliedPartRelationship,,StepRepr_SuppliedPartRelationship,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_Tangent,,StepRepr_Tangent,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_Transformation,,StepRepr_Transformation,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ValueRange,,StepRepr_ValueRange,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepRepr_ValueRepresentationItem,,StepRepr_ValueRepresentationItem,,StepRepr,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepSelect_Activator,,StepSelect_Activator,,StepSelect,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepSelect_FileModifier,,StepSelect_FileModifier,,StepSelect,TKDESTEP,"hxx=Yes,cxx=No"
File,StepSelect_FileModifier_0,,StepSelect_FileModifier_0,,StepSelect,TKDESTEP,"hxx=No,cxx=Yes"
File,StepSelect_FloatFormat,,StepSelect_FloatFormat,,StepSelect,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepSelect_ModelModifier,,StepSelect_ModelModifier,,StepSelect,TKDESTEP,"hxx=Yes,cxx=No"
File,StepSelect_ModelModifier_0,,StepSelect_ModelModifier_0,,StepSelect,TKDESTEP,"hxx=No,cxx=Yes"
File,StepSelect_StepType,,StepSelect_StepType,,StepSelect,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepSelect_WorkLibrary,,StepSelect_WorkLibrary,,StepSelect,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_AdvancedBrepShapeRepresentation,,StepShape_AdvancedBrepShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_AdvancedFace,,StepShape_AdvancedFace,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_AngleRelator,,StepShape_AngleRelator,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_AngularLocation,,StepShape_AngularLocation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_AngularSize,,StepShape_AngularSize,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_Array1OfConnectedEdgeSet,,StepShape_Array1OfConnectedEdgeSet,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_Array1OfConnectedFaceSet,,StepShape_Array1OfConnectedFaceSet,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_Array1OfEdge,,StepShape_Array1OfEdge,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_Array1OfFace,,StepShape_Array1OfFace,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_Array1OfFaceBound,,StepShape_Array1OfFaceBound,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_Array1OfGeometricSetSelect,,StepShape_Array1OfGeometricSetSelect,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_Array1OfOrientedClosedShell,,StepShape_Array1OfOrientedClosedShell,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_Array1OfOrientedEdge,,StepShape_Array1OfOrientedEdge,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_Array1OfShapeDimensionRepresentationItem,,StepShape_Array1OfShapeDimensionRepresentationItem,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_Array1OfShell,,StepShape_Array1OfShell,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_Array1OfValueQualifier,,StepShape_Array1OfValueQualifier,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_Block,,StepShape_Block,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_BooleanOperand,,StepShape_BooleanOperand,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_BooleanOperator,,StepShape_BooleanOperator,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_BooleanResult,,StepShape_BooleanResult,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_BoxDomain,,StepShape_BoxDomain,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_BoxedHalfSpace,,StepShape_BoxedHalfSpace,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_BrepWithVoids,,StepShape_BrepWithVoids,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ClosedShell,,StepShape_ClosedShell,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_CompoundShapeRepresentation,,StepShape_CompoundShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ConnectedEdgeSet,,StepShape_ConnectedEdgeSet,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ConnectedFaceSet,,StepShape_ConnectedFaceSet,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ConnectedFaceShapeRepresentation,,StepShape_ConnectedFaceShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ConnectedFaceSubSet,,StepShape_ConnectedFaceSubSet,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ContextDependentShapeRepresentation,,StepShape_ContextDependentShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_CsgPrimitive,,StepShape_CsgPrimitive,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_CsgSelect,,StepShape_CsgSelect,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_CsgShapeRepresentation,,StepShape_CsgShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_CsgSolid,,StepShape_CsgSolid,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_DefinitionalRepresentationAndShapeRepresentation,,StepShape_DefinitionalRepresentationAndShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_DimensionalCharacteristic,,StepShape_DimensionalCharacteristic,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_DimensionalCharacteristicRepresentation,,StepShape_DimensionalCharacteristicRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_DimensionalLocation,,StepShape_DimensionalLocation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_DimensionalLocationWithPath,,StepShape_DimensionalLocationWithPath,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_DimensionalSize,,StepShape_DimensionalSize,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_DimensionalSizeWithPath,,StepShape_DimensionalSizeWithPath,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_DirectedDimensionalLocation,,StepShape_DirectedDimensionalLocation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_Edge,,StepShape_Edge,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_EdgeBasedWireframeModel,,StepShape_EdgeBasedWireframeModel,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_EdgeBasedWireframeShapeRepresentation,,StepShape_EdgeBasedWireframeShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_EdgeCurve,,StepShape_EdgeCurve,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_EdgeLoop,,StepShape_EdgeLoop,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ExtrudedAreaSolid,,StepShape_ExtrudedAreaSolid,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ExtrudedFaceSolid,,StepShape_ExtrudedFaceSolid,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_Face,,StepShape_Face,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_FaceBasedSurfaceModel,,StepShape_FaceBasedSurfaceModel,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_FaceBound,,StepShape_FaceBound,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_FaceOuterBound,,StepShape_FaceOuterBound,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_FaceSurface,,StepShape_FaceSurface,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_FacetedBrep,,StepShape_FacetedBrep,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_FacetedBrepAndBrepWithVoids,,StepShape_FacetedBrepAndBrepWithVoids,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_FacetedBrepShapeRepresentation,,StepShape_FacetedBrepShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_GeometricCurveSet,,StepShape_GeometricCurveSet,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_GeometricSet,,StepShape_GeometricSet,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_GeometricSetSelect,,StepShape_GeometricSetSelect,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_GeometricallyBoundedSurfaceShapeRepresentation,,StepShape_GeometricallyBoundedSurfaceShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_GeometricallyBoundedWireframeShapeRepresentation,,StepShape_GeometricallyBoundedWireframeShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_HArray1OfConnectedEdgeSet,,StepShape_HArray1OfConnectedEdgeSet,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_HArray1OfConnectedFaceSet,,StepShape_HArray1OfConnectedFaceSet,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_HArray1OfEdge,,StepShape_HArray1OfEdge,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_HArray1OfFace,,StepShape_HArray1OfFace,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_HArray1OfFaceBound,,StepShape_HArray1OfFaceBound,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_HArray1OfGeometricSetSelect,,StepShape_HArray1OfGeometricSetSelect,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_HArray1OfOrientedClosedShell,,StepShape_HArray1OfOrientedClosedShell,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_HArray1OfOrientedEdge,,StepShape_HArray1OfOrientedEdge,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_HArray1OfShapeDimensionRepresentationItem,,StepShape_HArray1OfShapeDimensionRepresentationItem,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_HArray1OfShell,,StepShape_HArray1OfShell,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_HArray1OfValueQualifier,,StepShape_HArray1OfValueQualifier,,StepShape,TKDESTEP,"hxx=Yes,cxx=No"
File,StepShape_HalfSpaceSolid,,StepShape_HalfSpaceSolid,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_LimitsAndFits,,StepShape_LimitsAndFits,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_Loop,,StepShape_Loop,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_LoopAndPath,,StepShape_LoopAndPath,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ManifoldSolidBrep,,StepShape_ManifoldSolidBrep,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ManifoldSurfaceShapeRepresentation,,StepShape_ManifoldSurfaceShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_MeasureQualification,,StepShape_MeasureQualification,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_MeasureRepresentationItemAndQualifiedRepresentationItem,,StepShape_MeasureRepresentationItemAndQualifiedRepresentationItem,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_NonManifoldSurfaceShapeRepresentation,,StepShape_NonManifoldSurfaceShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_OpenShell,,StepShape_OpenShell,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_OrientedClosedShell,,StepShape_OrientedClosedShell,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_OrientedEdge,,StepShape_OrientedEdge,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_OrientedFace,,StepShape_OrientedFace,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_OrientedOpenShell,,StepShape_OrientedOpenShell,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_OrientedPath,,StepShape_OrientedPath,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_Path,,StepShape_Path,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_PlusMinusTolerance,,StepShape_PlusMinusTolerance,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_PointRepresentation,,StepShape_PointRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_PolyLoop,,StepShape_PolyLoop,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_PrecisionQualifier,,StepShape_PrecisionQualifier,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_QualifiedRepresentationItem,,StepShape_QualifiedRepresentationItem,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ReversibleTopologyItem,,StepShape_ReversibleTopologyItem,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_RevolvedAreaSolid,,StepShape_RevolvedAreaSolid,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_RevolvedFaceSolid,,StepShape_RevolvedFaceSolid,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_RightAngularWedge,,StepShape_RightAngularWedge,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_RightCircularCone,,StepShape_RightCircularCone,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_RightCircularCylinder,,StepShape_RightCircularCylinder,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_SeamEdge,,StepShape_SeamEdge,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ShapeDefinitionRepresentation,,StepShape_ShapeDefinitionRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ShapeDimensionRepresentation,,StepShape_ShapeDimensionRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ShapeDimensionRepresentationItem,,StepShape_ShapeDimensionRepresentationItem,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ShapeRepresentation,,StepShape_ShapeRepresentation,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ShapeRepresentationWithParameters,,StepShape_ShapeRepresentationWithParameters,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_Shell,,StepShape_Shell,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ShellBasedSurfaceModel,,StepShape_ShellBasedSurfaceModel,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_SolidModel,,StepShape_SolidModel,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_SolidReplica,,StepShape_SolidReplica,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_Sphere,,StepShape_Sphere,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_Subedge,,StepShape_Subedge,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_Subface,,StepShape_Subface,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_SurfaceModel,,StepShape_SurfaceModel,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_SweptAreaSolid,,StepShape_SweptAreaSolid,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_SweptFaceSolid,,StepShape_SweptFaceSolid,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ToleranceMethodDefinition,,StepShape_ToleranceMethodDefinition,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
File,StepShape_ToleranceValue,,StepShape_ToleranceValue,,StepShape,TKDESTEP,"hxx=Yes,cxx=Yes"
