original_name,refactored_name,type,full_name,namespace,package,toolkit
Handle_StepVisual_SurfaceStyleRendering,,Class,Handle_StepVisual_SurfaceStyleRendering,,Handle,Unknown
Handle_StepVisual_SurfaceStyleRenderingWithProperties,,Class,Handle_StepVisual_SurfaceStyleRenderingWithProperties,,Handle,Unknown
Handle_StepVisual_SurfaceStyleSegmentationCurve,,Class,Handle_StepVisual_SurfaceStyleSegmentationCurve,,Handle,Unknown
Handle_StepVisual_SurfaceStyleSilhouette,,Class,Handle_StepVisual_SurfaceStyleSilhouette,,Handle,Unknown
Handle_StepVisual_SurfaceStyleTransparent,,Class,Handle_StepVisual_SurfaceStyleTransparent,,Handle,Unknown
Handle_StepVisual_SurfaceStyleUsage,,Class,Handle_StepVisual_SurfaceStyleUsage,,Handle,Unknown
Handle_StepVisual_Template,,Class,Handle_StepVisual_Template,,Handle,Unknown
Handle_StepVisual_TemplateInstance,,Class,Handle_StepVisual_TemplateInstance,,Handle,Unknown
Handle_StepVisual_TessellatedAnnotationOccurrence,,Class,Handle_StepVisual_TessellatedAnnotationOccurrence,,Handle,Unknown
Handle_StepVisual_TessellatedConnectingEdge,,Class,Handle_StepVisual_TessellatedConnectingEdge,,Handle,Unknown
Handle_StepVisual_TessellatedCurveSet,,Class,Handle_StepVisual_TessellatedCurveSet,,Handle,Unknown
Handle_StepVisual_TessellatedEdge,,Class,Handle_StepVisual_TessellatedEdge,,Handle,Unknown
Handle_StepVisual_TessellatedFace,,Class,Handle_StepVisual_TessellatedFace,,Handle,Unknown
Handle_StepVisual_TessellatedGeometricSet,,Class,Handle_StepVisual_TessellatedGeometricSet,,Handle,Unknown
Handle_StepVisual_TessellatedItem,,Class,Handle_StepVisual_TessellatedItem,,Handle,Unknown
Handle_StepVisual_TessellatedPointSet,,Class,Handle_StepVisual_TessellatedPointSet,,Handle,Unknown
Handle_StepVisual_TessellatedShapeRepresentation,,Class,Handle_StepVisual_TessellatedShapeRepresentation,,Handle,Unknown
Handle_StepVisual_TessellatedShapeRepresentationWithAccuracyParameters,,Class,Handle_StepVisual_TessellatedShapeRepresentationWithAccuracyParameters,,Handle,Unknown
Handle_StepVisual_TessellatedShell,,Class,Handle_StepVisual_TessellatedShell,,Handle,Unknown
Handle_StepVisual_TessellatedSolid,,Class,Handle_StepVisual_TessellatedSolid,,Handle,Unknown
Handle_StepVisual_TessellatedStructuredItem,,Class,Handle_StepVisual_TessellatedStructuredItem,,Handle,Unknown
Handle_StepVisual_TessellatedSurfaceSet,,Class,Handle_StepVisual_TessellatedSurfaceSet,,Handle,Unknown
Handle_StepVisual_TessellatedVertex,,Class,Handle_StepVisual_TessellatedVertex,,Handle,Unknown
Handle_StepVisual_TessellatedWire,,Class,Handle_StepVisual_TessellatedWire,,Handle,Unknown
Handle_StepVisual_TextLiteral,,Class,Handle_StepVisual_TextLiteral,,Handle,Unknown
Handle_StepVisual_TextStyle,,Class,Handle_StepVisual_TextStyle,,Handle,Unknown
Handle_StepVisual_TextStyleForDefinedFont,,Class,Handle_StepVisual_TextStyleForDefinedFont,,Handle,Unknown
Handle_StepVisual_TextStyleWithBoxCharacteristics,,Class,Handle_StepVisual_TextStyleWithBoxCharacteristics,,Handle,Unknown
Handle_StepVisual_TriangulatedFace,,Class,Handle_StepVisual_TriangulatedFace,,Handle,Unknown
Handle_StepVisual_ViewVolume,,Class,Handle_StepVisual_ViewVolume,,Handle,Unknown
Handle_Storage_BaseDriver,,Class,Handle_Storage_BaseDriver,,Handle,Unknown
Handle_Storage_CallBack,,Class,Handle_Storage_CallBack,,Handle,Unknown
Handle_Storage_Data,,Class,Handle_Storage_Data,,Handle,Unknown
Handle_Storage_DefaultCallBack,,Class,Handle_Storage_DefaultCallBack,,Handle,Unknown
Handle_Storage_HArrayOfCallBack,,Class,Handle_Storage_HArrayOfCallBack,,Handle,Unknown
Handle_Storage_HArrayOfSchema,,Class,Handle_Storage_HArrayOfSchema,,Handle,Unknown
Handle_Storage_HPArray,,Class,Handle_Storage_HPArray,,Handle,Unknown
Handle_Storage_HSeqOfRoot,,Class,Handle_Storage_HSeqOfRoot,,Handle,Unknown
Handle_Storage_HeaderData,,Class,Handle_Storage_HeaderData,,Handle,Unknown
Handle_Storage_InternalData,,Class,Handle_Storage_InternalData,,Handle,Unknown
Handle_Storage_Root,,Class,Handle_Storage_Root,,Handle,Unknown
Handle_Storage_RootData,,Class,Handle_Storage_RootData,,Handle,Unknown
Handle_Storage_Schema,,Class,Handle_Storage_Schema,,Handle,Unknown
Handle_Storage_StreamExtCharParityError,,Class,Handle_Storage_StreamExtCharParityError,,Handle,Unknown
Handle_Storage_StreamFormatError,,Class,Handle_Storage_StreamFormatError,,Handle,Unknown
Handle_Storage_StreamModeError,,Class,Handle_Storage_StreamModeError,,Handle,Unknown
Handle_Storage_StreamReadError,,Class,Handle_Storage_StreamReadError,,Handle,Unknown
Handle_Storage_StreamTypeMismatchError,,Class,Handle_Storage_StreamTypeMismatchError,,Handle,Unknown
Handle_Storage_StreamUnknownTypeError,,Class,Handle_Storage_StreamUnknownTypeError,,Handle,Unknown
Handle_Storage_StreamWriteError,,Class,Handle_Storage_StreamWriteError,,Handle,Unknown
Handle_Storage_TypeData,,Class,Handle_Storage_TypeData,,Handle,Unknown
Handle_Storage_TypedCallBack,,Class,Handle_Storage_TypedCallBack,,Handle,Unknown
Handle_TColGeom2d_HArray1OfBSplineCurve,,Class,Handle_TColGeom2d_HArray1OfBSplineCurve,,Handle,Unknown
Handle_TColGeom2d_HArray1OfBezierCurve,,Class,Handle_TColGeom2d_HArray1OfBezierCurve,,Handle,Unknown
Handle_TColGeom2d_HArray1OfCurve,,Class,Handle_TColGeom2d_HArray1OfCurve,,Handle,Unknown
Handle_TColGeom2d_HSequenceOfBoundedCurve,,Class,Handle_TColGeom2d_HSequenceOfBoundedCurve,,Handle,Unknown
Handle_TColGeom2d_HSequenceOfCurve,,Class,Handle_TColGeom2d_HSequenceOfCurve,,Handle,Unknown
Handle_TColGeom_HArray1OfBSplineCurve,,Class,Handle_TColGeom_HArray1OfBSplineCurve,,Handle,Unknown
Handle_TColGeom_HArray1OfBezierCurve,,Class,Handle_TColGeom_HArray1OfBezierCurve,,Handle,Unknown
Handle_TColGeom_HArray1OfCurve,,Class,Handle_TColGeom_HArray1OfCurve,,Handle,Unknown
Handle_TColGeom_HArray1OfSurface,,Class,Handle_TColGeom_HArray1OfSurface,,Handle,Unknown
Handle_TColGeom_HArray2OfSurface,,Class,Handle_TColGeom_HArray2OfSurface,,Handle,Unknown
Handle_TColGeom_HSequenceOfBoundedCurve,,Class,Handle_TColGeom_HSequenceOfBoundedCurve,,Handle,Unknown
Handle_TColGeom_HSequenceOfCurve,,Class,Handle_TColGeom_HSequenceOfCurve,,Handle,Unknown
Handle_TColStd_HArray1OfAsciiString,,Class,Handle_TColStd_HArray1OfAsciiString,,Handle,Unknown
Handle_TColStd_HArray1OfBoolean,,Class,Handle_TColStd_HArray1OfBoolean,,Handle,Unknown
Handle_TColStd_HArray1OfByte,,Class,Handle_TColStd_HArray1OfByte,,Handle,Unknown
Handle_TColStd_HArray1OfCharacter,,Class,Handle_TColStd_HArray1OfCharacter,,Handle,Unknown
Handle_TColStd_HArray1OfExtendedString,,Class,Handle_TColStd_HArray1OfExtendedString,,Handle,Unknown
Handle_TColStd_HArray1OfInteger,,Class,Handle_TColStd_HArray1OfInteger,,Handle,Unknown
Handle_TColStd_HArray1OfListOfInteger,,Class,Handle_TColStd_HArray1OfListOfInteger,,Handle,Unknown
Handle_TColStd_HArray1OfReal,,Class,Handle_TColStd_HArray1OfReal,,Handle,Unknown
Handle_TColStd_HArray1OfTransient,,Class,Handle_TColStd_HArray1OfTransient,,Handle,Unknown
Handle_TColStd_HArray2OfBoolean,,Class,Handle_TColStd_HArray2OfBoolean,,Handle,Unknown
Handle_TColStd_HArray2OfCharacter,,Class,Handle_TColStd_HArray2OfCharacter,,Handle,Unknown
Handle_TColStd_HArray2OfInteger,,Class,Handle_TColStd_HArray2OfInteger,,Handle,Unknown
Handle_TColStd_HArray2OfReal,,Class,Handle_TColStd_HArray2OfReal,,Handle,Unknown
Handle_TColStd_HArray2OfTransient,,Class,Handle_TColStd_HArray2OfTransient,,Handle,Unknown
Handle_TColStd_HPackedMapOfInteger,,Class,Handle_TColStd_HPackedMapOfInteger,,Handle,Unknown
Handle_TColStd_HSequenceOfAsciiString,,Class,Handle_TColStd_HSequenceOfAsciiString,,Handle,Unknown
Handle_TColStd_HSequenceOfExtendedString,,Class,Handle_TColStd_HSequenceOfExtendedString,,Handle,Unknown
Handle_TColStd_HSequenceOfHAsciiString,,Class,Handle_TColStd_HSequenceOfHAsciiString,,Handle,Unknown
Handle_TColStd_HSequenceOfHExtendedString,,Class,Handle_TColStd_HSequenceOfHExtendedString,,Handle,Unknown
Handle_TColStd_HSequenceOfInteger,,Class,Handle_TColStd_HSequenceOfInteger,,Handle,Unknown
Handle_TColStd_HSequenceOfReal,,Class,Handle_TColStd_HSequenceOfReal,,Handle,Unknown
Handle_TColStd_HSequenceOfTransient,,Class,Handle_TColStd_HSequenceOfTransient,,Handle,Unknown
Handle_TColgp_HArray1OfCirc2d,,Class,Handle_TColgp_HArray1OfCirc2d,,Handle,Unknown
Handle_TColgp_HArray1OfDir,,Class,Handle_TColgp_HArray1OfDir,,Handle,Unknown
Handle_TColgp_HArray1OfDir2d,,Class,Handle_TColgp_HArray1OfDir2d,,Handle,Unknown
Handle_TColgp_HArray1OfLin2d,,Class,Handle_TColgp_HArray1OfLin2d,,Handle,Unknown
Handle_TColgp_HArray1OfPnt,,Class,Handle_TColgp_HArray1OfPnt,,Handle,Unknown
Handle_TColgp_HArray1OfPnt2d,,Class,Handle_TColgp_HArray1OfPnt2d,,Handle,Unknown
Handle_TColgp_HArray1OfVec,,Class,Handle_TColgp_HArray1OfVec,,Handle,Unknown
Handle_TColgp_HArray1OfVec2d,,Class,Handle_TColgp_HArray1OfVec2d,,Handle,Unknown
Handle_TColgp_HArray1OfXY,,Class,Handle_TColgp_HArray1OfXY,,Handle,Unknown
Handle_TColgp_HArray1OfXYZ,,Class,Handle_TColgp_HArray1OfXYZ,,Handle,Unknown
Handle_TColgp_HArray2OfCirc2d,,Class,Handle_TColgp_HArray2OfCirc2d,,Handle,Unknown
Handle_TColgp_HArray2OfDir,,Class,Handle_TColgp_HArray2OfDir,,Handle,Unknown
Handle_TColgp_HArray2OfDir2d,,Class,Handle_TColgp_HArray2OfDir2d,,Handle,Unknown
Handle_TColgp_HArray2OfLin2d,,Class,Handle_TColgp_HArray2OfLin2d,,Handle,Unknown
Handle_TColgp_HArray2OfPnt,,Class,Handle_TColgp_HArray2OfPnt,,Handle,Unknown
Handle_TColgp_HArray2OfPnt2d,,Class,Handle_TColgp_HArray2OfPnt2d,,Handle,Unknown
Handle_TColgp_HArray2OfVec,,Class,Handle_TColgp_HArray2OfVec,,Handle,Unknown
Handle_TColgp_HArray2OfVec2d,,Class,Handle_TColgp_HArray2OfVec2d,,Handle,Unknown
Handle_TColgp_HArray2OfXY,,Class,Handle_TColgp_HArray2OfXY,,Handle,Unknown
Handle_TColgp_HArray2OfXYZ,,Class,Handle_TColgp_HArray2OfXYZ,,Handle,Unknown
Handle_TColgp_HSequenceOfDir,,Class,Handle_TColgp_HSequenceOfDir,,Handle,Unknown
Handle_TColgp_HSequenceOfDir2d,,Class,Handle_TColgp_HSequenceOfDir2d,,Handle,Unknown
Handle_TColgp_HSequenceOfPnt,,Class,Handle_TColgp_HSequenceOfPnt,,Handle,Unknown
Handle_TColgp_HSequenceOfPnt2d,,Class,Handle_TColgp_HSequenceOfPnt2d,,Handle,Unknown
Handle_TColgp_HSequenceOfVec,,Class,Handle_TColgp_HSequenceOfVec,,Handle,Unknown
Handle_TColgp_HSequenceOfVec2d,,Class,Handle_TColgp_HSequenceOfVec2d,,Handle,Unknown
Handle_TColgp_HSequenceOfXY,,Class,Handle_TColgp_HSequenceOfXY,,Handle,Unknown
Handle_TColgp_HSequenceOfXYZ,,Class,Handle_TColgp_HSequenceOfXYZ,,Handle,Unknown
Handle_TCollection_HAsciiString,,Class,Handle_TCollection_HAsciiString,,Handle,Unknown
Handle_TCollection_HExtendedString,,Class,Handle_TCollection_HExtendedString,,Handle,Unknown
Handle_TDF_Attribute,,Class,Handle_TDF_Attribute,,Handle,Unknown
Handle_TDF_AttributeDelta,,Class,Handle_TDF_AttributeDelta,,Handle,Unknown
Handle_TDF_Data,,Class,Handle_TDF_Data,,Handle,Unknown
Handle_TDF_DataSet,,Class,Handle_TDF_DataSet,,Handle,Unknown
Handle_TDF_DefaultDeltaOnModification,,Class,Handle_TDF_DefaultDeltaOnModification,,Handle,Unknown
Handle_TDF_DefaultDeltaOnRemoval,,Class,Handle_TDF_DefaultDeltaOnRemoval,,Handle,Unknown
Handle_TDF_Delta,,Class,Handle_TDF_Delta,,Handle,Unknown
Handle_TDF_DeltaOnAddition,,Class,Handle_TDF_DeltaOnAddition,,Handle,Unknown
Handle_TDF_DeltaOnForget,,Class,Handle_TDF_DeltaOnForget,,Handle,Unknown
Handle_TDF_DeltaOnModification,,Class,Handle_TDF_DeltaOnModification,,Handle,Unknown
Handle_TDF_DeltaOnRemoval,,Class,Handle_TDF_DeltaOnRemoval,,Handle,Unknown
Handle_TDF_DeltaOnResume,,Class,Handle_TDF_DeltaOnResume,,Handle,Unknown
Handle_TDF_HAttributeArray1,,Class,Handle_TDF_HAttributeArray1,,Handle,Unknown
Handle_TDF_Reference,,Class,Handle_TDF_Reference,,Handle,Unknown
Handle_TDF_RelocationTable,,Class,Handle_TDF_RelocationTable,,Handle,Unknown
Handle_TDF_TagSource,,Class,Handle_TDF_TagSource,,Handle,Unknown
Handle_TDataStd_AsciiString,,Class,Handle_TDataStd_AsciiString,,Handle,Unknown
Handle_TDataStd_BooleanArray,,Class,Handle_TDataStd_BooleanArray,,Handle,Unknown
Handle_TDataStd_BooleanList,,Class,Handle_TDataStd_BooleanList,,Handle,Unknown
Handle_TDataStd_ByteArray,,Class,Handle_TDataStd_ByteArray,,Handle,Unknown
Handle_TDataStd_Comment,,Class,Handle_TDataStd_Comment,,Handle,Unknown
Handle_TDataStd_Current,,Class,Handle_TDataStd_Current,,Handle,Unknown
Handle_TDataStd_DeltaOnModificationOfByteArray,,Class,Handle_TDataStd_DeltaOnModificationOfByteArray,,Handle,Unknown
Handle_TDataStd_DeltaOnModificationOfExtStringArray,,Class,Handle_TDataStd_DeltaOnModificationOfExtStringArray,,Handle,Unknown
Handle_TDataStd_DeltaOnModificationOfIntArray,,Class,Handle_TDataStd_DeltaOnModificationOfIntArray,,Handle,Unknown
Handle_TDataStd_DeltaOnModificationOfIntPackedMap,,Class,Handle_TDataStd_DeltaOnModificationOfIntPackedMap,,Handle,Unknown
Handle_TDataStd_DeltaOnModificationOfRealArray,,Class,Handle_TDataStd_DeltaOnModificationOfRealArray,,Handle,Unknown
Handle_TDataStd_Directory,,Class,Handle_TDataStd_Directory,,Handle,Unknown
Handle_TDataStd_Expression,,Class,Handle_TDataStd_Expression,,Handle,Unknown
Handle_TDataStd_ExtStringArray,,Class,Handle_TDataStd_ExtStringArray,,Handle,Unknown
Handle_TDataStd_ExtStringList,,Class,Handle_TDataStd_ExtStringList,,Handle,Unknown
Handle_TDataStd_GenericEmpty,,Class,Handle_TDataStd_GenericEmpty,,Handle,Unknown
Handle_TDataStd_GenericExtString,,Class,Handle_TDataStd_GenericExtString,,Handle,Unknown
Handle_TDataStd_HDataMapOfStringByte,,Class,Handle_TDataStd_HDataMapOfStringByte,,Handle,Unknown
Handle_TDataStd_HDataMapOfStringHArray1OfInteger,,Class,Handle_TDataStd_HDataMapOfStringHArray1OfInteger,,Handle,Unknown
Handle_TDataStd_HDataMapOfStringHArray1OfReal,,Class,Handle_TDataStd_HDataMapOfStringHArray1OfReal,,Handle,Unknown
Handle_TDataStd_HDataMapOfStringInteger,,Class,Handle_TDataStd_HDataMapOfStringInteger,,Handle,Unknown
Handle_TDataStd_HDataMapOfStringReal,,Class,Handle_TDataStd_HDataMapOfStringReal,,Handle,Unknown
Handle_TDataStd_HDataMapOfStringString,,Class,Handle_TDataStd_HDataMapOfStringString,,Handle,Unknown
Handle_TDataStd_HLabelArray1,,Class,Handle_TDataStd_HLabelArray1,,Handle,Unknown
Handle_TDataStd_IntPackedMap,,Class,Handle_TDataStd_IntPackedMap,,Handle,Unknown
Handle_TDataStd_Integer,,Class,Handle_TDataStd_Integer,,Handle,Unknown
Handle_TDataStd_IntegerArray,,Class,Handle_TDataStd_IntegerArray,,Handle,Unknown
Handle_TDataStd_IntegerList,,Class,Handle_TDataStd_IntegerList,,Handle,Unknown
Handle_TDataStd_Name,,Class,Handle_TDataStd_Name,,Handle,Unknown
Handle_TDataStd_NamedData,,Class,Handle_TDataStd_NamedData,,Handle,Unknown
Handle_TDataStd_NoteBook,,Class,Handle_TDataStd_NoteBook,,Handle,Unknown
Handle_TDataStd_Real,,Class,Handle_TDataStd_Real,,Handle,Unknown
Handle_TDataStd_RealArray,,Class,Handle_TDataStd_RealArray,,Handle,Unknown
Handle_TDataStd_RealList,,Class,Handle_TDataStd_RealList,,Handle,Unknown
Handle_TDataStd_ReferenceArray,,Class,Handle_TDataStd_ReferenceArray,,Handle,Unknown
Handle_TDataStd_ReferenceList,,Class,Handle_TDataStd_ReferenceList,,Handle,Unknown
Handle_TDataStd_Relation,,Class,Handle_TDataStd_Relation,,Handle,Unknown
Handle_TDataStd_Tick,,Class,Handle_TDataStd_Tick,,Handle,Unknown
Handle_TDataStd_TreeNode,,Class,Handle_TDataStd_TreeNode,,Handle,Unknown
Handle_TDataStd_UAttribute,,Class,Handle_TDataStd_UAttribute,,Handle,Unknown
Handle_TDataStd_Variable,,Class,Handle_TDataStd_Variable,,Handle,Unknown
Handle_TDataXtd_Axis,,Class,Handle_TDataXtd_Axis,,Handle,Unknown
Handle_TDataXtd_Constraint,,Class,Handle_TDataXtd_Constraint,,Handle,Unknown
Handle_TDataXtd_Geometry,,Class,Handle_TDataXtd_Geometry,,Handle,Unknown
Handle_TDataXtd_HArray1OfTrsf,,Class,Handle_TDataXtd_HArray1OfTrsf,,Handle,Unknown
Handle_TDataXtd_Pattern,,Class,Handle_TDataXtd_Pattern,,Handle,Unknown
Handle_TDataXtd_PatternStd,,Class,Handle_TDataXtd_PatternStd,,Handle,Unknown
Handle_TDataXtd_Placement,,Class,Handle_TDataXtd_Placement,,Handle,Unknown
Handle_TDataXtd_Plane,,Class,Handle_TDataXtd_Plane,,Handle,Unknown
Handle_TDataXtd_Point,,Class,Handle_TDataXtd_Point,,Handle,Unknown
Handle_TDataXtd_Position,,Class,Handle_TDataXtd_Position,,Handle,Unknown
Handle_TDataXtd_Presentation,,Class,Handle_TDataXtd_Presentation,,Handle,Unknown
Handle_TDataXtd_Shape,,Class,Handle_TDataXtd_Shape,,Handle,Unknown
Handle_TDataXtd_Triangulation,,Class,Handle_TDataXtd_Triangulation,,Handle,Unknown
Handle_TDocStd_Application,,Class,Handle_TDocStd_Application,,Handle,Unknown
Handle_TDocStd_ApplicationDelta,,Class,Handle_TDocStd_ApplicationDelta,,Handle,Unknown
Handle_TDocStd_CompoundDelta,,Class,Handle_TDocStd_CompoundDelta,,Handle,Unknown
Handle_TDocStd_Document,,Class,Handle_TDocStd_Document,,Handle,Unknown
Handle_TDocStd_Modified,,Class,Handle_TDocStd_Modified,,Handle,Unknown
Handle_TDocStd_MultiTransactionManager,,Class,Handle_TDocStd_MultiTransactionManager,,Handle,Unknown
Handle_TDocStd_Owner,,Class,Handle_TDocStd_Owner,,Handle,Unknown
Handle_TDocStd_XLink,,Class,Handle_TDocStd_XLink,,Handle,Unknown
Handle_TDocStd_XLinkRoot,,Class,Handle_TDocStd_XLinkRoot,,Handle,Unknown
Handle_TFunction_Driver,,Class,Handle_TFunction_Driver,,Handle,Unknown
Handle_TFunction_DriverTable,,Class,Handle_TFunction_DriverTable,,Handle,Unknown
Handle_TFunction_Function,,Class,Handle_TFunction_Function,,Handle,Unknown
Handle_TFunction_GraphNode,,Class,Handle_TFunction_GraphNode,,Handle,Unknown
Handle_TFunction_HArray1OfDataMapOfGUIDDriver,,Class,Handle_TFunction_HArray1OfDataMapOfGUIDDriver,,Handle,Unknown
Handle_TFunction_Logbook,,Class,Handle_TFunction_Logbook,,Handle,Unknown
Handle_TFunction_Scope,,Class,Handle_TFunction_Scope,,Handle,Unknown
Handle_TNaming_DeltaOnModification,,Class,Handle_TNaming_DeltaOnModification,,Handle,Unknown
Handle_TNaming_DeltaOnRemoval,,Class,Handle_TNaming_DeltaOnRemoval,,Handle,Unknown
Handle_TNaming_NamedShape,,Class,Handle_TNaming_NamedShape,,Handle,Unknown
Handle_TNaming_Naming,,Class,Handle_TNaming_Naming,,Handle,Unknown
Handle_TNaming_TranslateTool,,Class,Handle_TNaming_TranslateTool,,Handle,Unknown
Handle_TNaming_UsedShapes,,Class,Handle_TNaming_UsedShapes,,Handle,Unknown
Handle_TObj_Application,,Class,Handle_TObj_Application,,Handle,Unknown
Handle_TObj_CheckModel,,Class,Handle_TObj_CheckModel,,Handle,Unknown
Handle_TObj_HSequenceOfObject,,Class,Handle_TObj_HSequenceOfObject,,Handle,Unknown
Handle_TObj_HiddenPartition,,Class,Handle_TObj_HiddenPartition,,Handle,Unknown
Handle_TObj_LabelIterator,,Class,Handle_TObj_LabelIterator,,Handle,Unknown
Handle_TObj_Model,,Class,Handle_TObj_Model,,Handle,Unknown
Handle_TObj_ModelIterator,,Class,Handle_TObj_ModelIterator,,Handle,Unknown
Handle_TObj_Object,,Class,Handle_TObj_Object,,Handle,Unknown
Handle_TObj_ObjectIterator,,Class,Handle_TObj_ObjectIterator,,Handle,Unknown
Handle_TObj_OcafObjectIterator,,Class,Handle_TObj_OcafObjectIterator,,Handle,Unknown
Handle_TObj_Partition,,Class,Handle_TObj_Partition,,Handle,Unknown
Handle_TObj_ReferenceIterator,,Class,Handle_TObj_ReferenceIterator,,Handle,Unknown
Handle_TObj_SequenceIterator,,Class,Handle_TObj_SequenceIterator,,Handle,Unknown
Handle_TObj_TIntSparseArray,,Class,Handle_TObj_TIntSparseArray,,Handle,Unknown
Handle_TObj_TModel,,Class,Handle_TObj_TModel,,Handle,Unknown
Handle_TObj_TNameContainer,,Class,Handle_TObj_TNameContainer,,Handle,Unknown
Handle_TObj_TObject,,Class,Handle_TObj_TObject,,Handle,Unknown
Handle_TObj_TReference,,Class,Handle_TObj_TReference,,Handle,Unknown
Handle_TObj_TXYZ,,Class,Handle_TObj_TXYZ,,Handle,Unknown
Handle_TPrsStd_AISPresentation,,Class,Handle_TPrsStd_AISPresentation,,Handle,Unknown
Handle_TPrsStd_AISViewer,,Class,Handle_TPrsStd_AISViewer,,Handle,Unknown
Handle_TPrsStd_AxisDriver,,Class,Handle_TPrsStd_AxisDriver,,Handle,Unknown
Handle_TPrsStd_ConstraintDriver,,Class,Handle_TPrsStd_ConstraintDriver,,Handle,Unknown
Handle_TPrsStd_Driver,,Class,Handle_TPrsStd_Driver,,Handle,Unknown
Handle_TPrsStd_DriverTable,,Class,Handle_TPrsStd_DriverTable,,Handle,Unknown
Handle_TPrsStd_GeometryDriver,,Class,Handle_TPrsStd_GeometryDriver,,Handle,Unknown
Handle_TPrsStd_NamedShapeDriver,,Class,Handle_TPrsStd_NamedShapeDriver,,Handle,Unknown
Handle_TPrsStd_PlaneDriver,,Class,Handle_TPrsStd_PlaneDriver,,Handle,Unknown
Handle_TPrsStd_PointDriver,,Class,Handle_TPrsStd_PointDriver,,Handle,Unknown
